"","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed","temp.ed"
"1",12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364,12.7688393636364
"2",10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364
"3",10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364,10.2044343636364
"4",13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364,13.5069143636364
"5",11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364
"6",11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364,11.7729408636364
"7",6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176
"8",6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176,6.42231336046176
"9",7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843,7.10173552712843
"10",5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843
"11",5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843,5.00619152712843
